modelId,type,inst,name,stateCode,stateLabel
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10101,Operating Mode,4,Free Cooling
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,1,R-11
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,2,R-12
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,3,R-22
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,4,R-123
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,5,R-134a
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,6,R-407C
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,7,R-410A
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,8,R-113
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,9,R-114
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,10,R-500
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,11,R-502
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,12,R-404A
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,13,R-513A
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,14,R-1233zd(E)
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,15,R-514A
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10102,Refrigerant Type,16,R-1234ze(E)
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10103,Cooling Type,1,Water Cooled
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10103,Cooling Type,2,Air Cooled
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,1,Field Applied
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,2,La Crosse
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,3,Pueblo
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,4,Charmes
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,5,Rushville
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,6,Macon
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,7,Waco
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,8,Lexington
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,9,Forsyth
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,10,Clarksville
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,11,Ft. Smith
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,12,Penang
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,13,Colchester
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10104,Manufacture Location,14,Curi
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],1,CVHF
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],31,HSWA
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],2,CVGF
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],32,ACRA
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],3,CVHS
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],33,RTEG
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],4,RTAE
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],34,ACXA
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],5,RTAF
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],35,CMAF
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],6,RTHA
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],36,ACRB Large
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],7,RTHB
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],37,ACRB Small
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],8,RTHC
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],38,CVHE
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],9,RTHD
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],39,CVHG
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10105,Model Information [GEN2],10,RTWE
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10106,Chiller Setpoint Source,1,BAS
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10106,Chiller Setpoint Source,2,External
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSI,10106,Chiller Setpoint Source,3,Front Panel
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSV,10100,Chiller Mode Command BAS,1,Cool
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSV,10100,Chiller Mode Command BAS,2,Heat
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSV,10100,Chiller Mode Command BAS,3,Ice Making
trane-symbio-800-ascend-model-acr-series-c-bacnet,MSV,10100,Chiller Mode Command BAS,4,Free Cooling
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10100,Limit Mode Relay Status,0,Auto
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10100,Limit Mode Relay Status,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10101,Emergency Stop,0,Auto
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10101,Emergency Stop,1,Emergency Stop - Manual Reset Required
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10102,Manual Override Exists,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10102,Manual Override Exists,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10103,Run Enable,0,Run Not Enabled
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10103,Run Enable,1,Run Enabled
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10104,Local Setpoint Control,0,Remote control
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10104,Local Setpoint Control,1,Local control
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10105,Maximum Capacity Relay,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10105,Maximum Capacity Relay,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10106,Running Status Cprsr1A,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10106,Running Status Cprsr1A,1,Running
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10107,Running Status Cprsr2A,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10107,Running Status Cprsr2A,1,Running
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10108,Running Status Cprsr1B,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10108,Running Status Cprsr1B,1,Running
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10109,Running Status Cprsr2B,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10109,Running Status Cprsr2B,1,Running
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10110,Chiller Running State,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10110,Chiller Running State,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10111,Running Status Cprsr1C,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10111,Running Status Cprsr1C,1,Running
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10112,Running Status Cprsr2C,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10112,Running Status Cprsr2C,1,Running
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10113,Free Cooling Active,0,Inactive
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10113,Free Cooling Active,1,Active
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10114,Heat Recovery Active,0,Inactive
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10114,Heat Recovery Active,1,Active
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10115,Front Panel Auto/Stop,0,Stop
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10115,Front Panel Auto/Stop,1,Auto
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10116,Circuit Manual Reset Indicator (CMR) Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10116,Circuit Manual Reset Indicator (CMR) Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10117,Circuit Manual Reset Indicator (CMR) Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10117,Circuit Manual Reset Indicator (CMR) Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10118,Circuit Auto Reset Indicator (CAR) Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10118,Circuit Auto Reset Indicator (CAR) Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10119,Circuit Auto Reset Indicator (CAR) Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10119,Circuit Auto Reset Indicator (CAR) Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10120,Evaporator Water Pump Command,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10120,Evaporator Water Pump Command,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10121,Evaporator Water Flow Status,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10121,Evaporator Water Flow Status,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10122,Diagnostic Present: Information,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10122,Diagnostic Present: Information,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10123,Diagnostic Present: Advisory,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10123,Diagnostic Present: Advisory,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10124,Diagnostic Present: Critical,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10124,Diagnostic Present: Critical,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10125,Diagnostic Present: Service Required,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10125,Diagnostic Present: Service Required,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10126,Diagnostic Present,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10126,Diagnostic Present,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10127,Diagnostic Shutdown Present,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10127,Diagnostic Shutdown Present,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10128,Diagnostic: Manual Reset Required,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10128,Diagnostic: Manual Reset Required,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10129,Diagnostic: Local Manual Reset Required,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10129,Diagnostic: Local Manual Reset Required,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10130,External Auto Stop,0,Stop
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10130,External Auto Stop,1,Auto
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10131,Noise Reduction Request Active,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10131,Noise Reduction Request Active,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10132,Heat Recovery Request Active,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10132,Heat Recovery Request Active,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10133,Evaporator Water Pump Status,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10133,Evaporator Water Pump Status,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10134,Circuit 1 Defrost Delay Status,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10134,Circuit 1 Defrost Delay Status,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10135,Circuit 2 Defrost Delay Status,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10135,Circuit 2 Defrost Delay Status,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10136,In Defrost,0,Not in Defrost
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10136,In Defrost,1,Defrost
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10137,Circuit 1 Defrost Status,0,Inactive
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10137,Circuit 1 Defrost Status,1,Active
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10138,Circuit 2 Defrost Status,0,Inactive
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10138,Circuit 2 Defrost Status,1,Active
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10139,Circuit 1 Running Status,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10139,Circuit 1 Running Status,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10140,Circuit 2 Running Status,0,Off
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10140,Circuit 2 Running Status,1,On
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10141,Low Ambient Lockout Status,0,No Lockout
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10141,Low Ambient Lockout Status,1,Lockout Present
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10142,Circuit 1 Lockout Front Panel,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10142,Circuit 1 Lockout Front Panel,1,Locked Out
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10143,Circuit 2 Lockout Front Panel,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10143,Circuit 2 Lockout Front Panel,1,Locked Out
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10144,Circuit 1 Lockout External,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10144,Circuit 1 Lockout External,1,Locked Out
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10145,Circuit 2 Lockout External,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10145,Circuit 2 Lockout External,1,Locked Out
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10146,Circuit 1 Lockout Active,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10146,Circuit 1 Lockout Active,1,Locked Out
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10147,Circuit 2 Lockout Active,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,10147,Circuit 2 Lockout Active,1,Locked Out
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11000,Comm Loss: Percent Capacity Output,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11000,Comm Loss: Percent Capacity Output,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11001,Comm Loss: Supplemental Heater Relay 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11001,Comm Loss: Supplemental Heater Relay 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11002,Comm Loss: Supplemental Heater Relay 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11002,Comm Loss: Supplemental Heater Relay 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11003,Comm Loss: Supplemental Heater Relay 3,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11003,Comm Loss: Supplemental Heater Relay 3,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11004,Comm Loss: Supplemental Heater Relay 4,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11004,Comm Loss: Supplemental Heater Relay 4,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11005,Comm Loss: Energy Meter,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11005,Comm Loss: Energy Meter,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11006,Comm Loss: Outdoor Air Temperature,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11006,Comm Loss: Outdoor Air Temperature,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11007,Comm Loss: Phase Protection Fault Input,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11007,Comm Loss: Phase Protection Fault Input,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11008,Diagnostic: Energy Meter Write Command Failure,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11008,Diagnostic: Energy Meter Write Command Failure,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11009,Diagnostic: Outdoor Air Temperature Sensor,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11009,Diagnostic: Outdoor Air Temperature Sensor,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11010,Diagnostic: Phase Protection Fault,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11010,Diagnostic: Phase Protection Fault,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11011,Diagnostic: Software Error 1003: Call Trane Service,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11011,Diagnostic: Software Error 1003: Call Trane Service,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11012,Diagnostic: Pumpdown Terminated By Time - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11012,Diagnostic: Pumpdown Terminated By Time - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11013,Diagnostic: Pumpdown Terminated By Time - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11013,Diagnostic: Pumpdown Terminated By Time - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11014,Comm Loss: Discharge Pressure Transducer - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11014,Comm Loss: Discharge Pressure Transducer - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11015,Comm Loss: Discharge Pressure Transducer - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11015,Comm Loss: Discharge Pressure Transducer - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11016,Comm Loss: Discharge Temperature Sensor - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11016,Comm Loss: Discharge Temperature Sensor - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11017,Comm Loss: Discharge Temperature Sensor - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11017,Comm Loss: Discharge Temperature Sensor - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11018,Comm Loss: External Circuit 2 Lockout,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11018,Comm Loss: External Circuit 2 Lockout,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11019,Comm Loss: External Circuit 1 Lockout,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11019,Comm Loss: External Circuit 1 Lockout,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11020,Comm Loss: Reversing Valve - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11020,Comm Loss: Reversing Valve - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11021,Comm Loss: Reversing Valve - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11021,Comm Loss: Reversing Valve - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11022,Comm Loss: Suction Pressure Transducer - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11022,Comm Loss: Suction Pressure Transducer - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11023,Comm Loss: Suction Pressure Transducer - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11023,Comm Loss: Suction Pressure Transducer - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11024,Comm Loss: Suction Temperature - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11024,Comm Loss: Suction Temperature - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11025,Comm Loss: Suction Temperature - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11025,Comm Loss: Suction Temperature - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11026,Diagnostic: Discharge Pressure Transducer - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11026,Diagnostic: Discharge Pressure Transducer - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11027,Diagnostic: Discharge Pressure Transducer - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11027,Diagnostic: Discharge Pressure Transducer - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11028,Diagnostic: Discharge Temperature Sensor - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11028,Diagnostic: Discharge Temperature Sensor - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11029,Diagnostic: Discharge Temperature Sensor - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11029,Diagnostic: Discharge Temperature Sensor - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11030,Diagnostic: Suction Pressure Transducer - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11030,Diagnostic: Suction Pressure Transducer - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11031,Diagnostic: Suction Pressure Transducer - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11031,Diagnostic: Suction Pressure Transducer - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11032,Diagnostic: Suction Temperature Sensor - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11032,Diagnostic: Suction Temperature Sensor - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11033,Diagnostic: Suction Temperature Sensor - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11033,Diagnostic: Suction Temperature Sensor - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11034,Comm Loss: Sump Heater - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11034,Comm Loss: Sump Heater - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11035,Comm Loss: Sump Heater - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11035,Comm Loss: Sump Heater - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11036,Diagnostic: High Compressor Pressure Differential - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11036,Diagnostic: High Compressor Pressure Differential - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11037,Diagnostic: High Compressor Pressure Differential - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11037,Diagnostic: High Compressor Pressure Differential - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11038,Diagnostic: High Discharge Refrigerant Pressure - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11038,Diagnostic: High Discharge Refrigerant Pressure - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11039,Diagnostic: High Discharge Refrigerant Pressure - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11039,Diagnostic: High Discharge Refrigerant Pressure - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11040,Diagnostic: High Discharge Temperature - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11040,Diagnostic: High Discharge Temperature - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11041,Diagnostic: High Discharge Temperature - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11041,Diagnostic: High Discharge Temperature - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11042,Diagnostic: High Discharge Temperature Lockout - Circuit 2,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11042,Diagnostic: High Discharge Temperature Lockout - Circuit 2,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11043,Diagnostic: High Discharge Temperature Lockout - Circuit 1,0,Normal
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11043,Diagnostic: High Discharge Temperature Lockout - Circuit 1,1,In Alarm
trane-symbio-800-ascend-models-acs-and-acx-bacnet,BI,11044,Diagnostic: Loss of Charge - Circuit 2,0,Normal
